laser,gyro_x,gyro_y,gyro_z
7983,1515,92,-45
8346,1241,98,-24
5081,1385,100,-35
8395,959,142,-80
7832,1053,68,-30
8156,1458,127,-24
7965,1043,101,-63
7668,1923,77,-37
8631,895,114,-57
8882,1277,125,-46
8491,833,119,-30
7845,1517,97,-38
8730,923,138,-46
8303,1100,100,-45
8174,1329,100,-66
8423,1243,118,-54
8190,1141,85,-27
8087,1085,133,-84
8718,1639,112,-57
7929,1281,92,-14
7364,1201,63,-68
8746,1029,127,-81
8601,1204,138,-36
8200,929,129,-41
8283,1291,123,-21
8331,1304,125,-48
8489,
SCAN 9 - Left to Right
1435,126,-24
8878,883,118,-38
8905,-1,92,-81
8014,354,108,-69
9038,-349,81,-74
8694,-74,102,-69
8681,-343,122,-77
8428,-1256,67,-109
8622,-2651,36,-124
8883,-84,142,-63
8632,-1978,86,-149
8240,-172,77,-73
8293,-2706,67,-157
8289,-1045,90,-127
8147,-642,-1068,-113
8834,-2603,61,-91
5284,-447,101,-71
8559,-2094,46,-136
8696,-1142,58,-99
8434,-2471,59,-106
8806,-1671,59,-100
8204,-23,75,-68
7714,-2395,59,-135
7943,-401,47,-94
7812,-2068,22,-132
8635,-1187,73,-102
7858,-1270,101,-72
7406,-2457,34,-98
8297,-1624,75,-84
8234,-1466,51,-79
7885,-2828,47,-150
8113,-212,91,-70
8207,-2771,15,-106
7787,-637,45,-54
7678,932,116,-79
7964,-1500,52,-103
7890,-2356,43,-97
7714,-1605,66,-101
7481,-846,76,-87
8339,-2029,60,-143
8257,-467,92,-118
8002,-1310,47,-81
8009,-1842,56,-114
7563,-1787,64,-90
7300,-2133,38,-129
7895,-2269,85,-148
7745,227,77,-112
7463,-1340,88,-133
7530,-1411,71,-97
6763,-1629,82,-124
7160,-1297,81,-102
7363,-1515,48,-115
7185,-1178,67,-98
7072,-1503,85,-65
7250,-1401,74,-83
6949,-1412,64,-112
7488,-1316,62,-78
7187,-1056,66,-111
8186,-1310,54,-81
7797,-1308,64,-122
7514,-1296,73,-110
7680,-1565,49,-111
7668,-1458,71,-83
7664,-1435,71,-92
7494,-2042,61,-82
8288,-1472,73,-101
10091,-1204,98,-85
8373,-1725,66,-121
244,-1697,74,-129
85,-1672,65,-105
208,-1666,48,-126
79,-1306,89,-128
229,-1051,41,-113
141,-1391,31,-76
61363,-1574,55,-72
191,-1580,72,-78
150,-1301,52,-79
223,-1243,70,-130
210,-2020,55,-93
91,-1493,66,-107
106,-1315,61,-112
42734,-1453,89,-84
138,-1171,58,-71
238,-1418,66,-128
97,-1795,73,-107
78,-1980,38,-86
122,-1520,58,-93
77,-1192,91,-83
182,-1408,69,-76
158,-1228,78,-88
42701,-956,71,-32
63,-2099,37,-101
68,-1832,78,-115
169,-1601,42,-91
207,-1870,82,-125
57,-1315,53,-134
110,-1498,70,-113
42804,-1443,76,-77
214,-1039,51,-93
208,-1463,71,-78
42707,-1366,55,-84
216,-1898,67,-170
91,-1259,59,-86
107,-1978,40,-131
74,-1628,36,-90
183,-1399,71,-131
226,-1025,81,-127
175,-1687,59,-100
173,-1433,105,-64
38958,-1783,51,-139
83,-1731,44,-68
64,-1482,108,-82
214,-1474,58,-86
41196,-1364,59,-68
10040,-857,44,-101
5320,-1892,48,-64
7040,-1431,75,-101
5880,-2638,32,-118
6774,-635,84,-113
5412,-1597,100,-111
3471,-1309,75,-99
7130,-1068,78,-104
7596,-1579,76,-76
4030,-1575,65,-83
7674,-1594,80,-109
7000,-1863,21,-100
7315,-1087,65,-110
6669,-1828,71,-102
7033,-1048,38,-111
7524,-1528,116,-132
6938,-992,54,-86
7493,-1442,81,-117
7247,-2256,115,-96
6987,-1680,66,-84
7328,-1214,115,-88
7647,-1632,85,-138
8033,-1274,59,-82
7481,-1186,102,-86
8322,-2124,56,-136
8190,-810,61,-106
8119,-2524,59,-103
7738,-907,75,-70
7663,-1433,103,-113
7520,-1364,82,-148
7829,-1494,90,-106
7902,-1637,36,-81
8125,-1182,85,-109
7851,-1669,77,-105
8562,-1111,81,-99
7717,-1122,84,-50
8196,-1777,61,-133
8137,-1196,15,-85
7566,-1242,86,-85
8116,-1646,57,-77
7643,-1208,68,-84
7223,-1575,36,-79
8392,-1706,61,-115

SCAN 10 - Right to Left
8462,-1576,57,-106
7466,-1523,49,-79
7687,-498,78,-74
7372,-34,84,-61
7699,39,83,-126
8118,535,121,-77
8612,671,48,-35
7421,779,77,-50
7918,1387,91,-42
7375,1230,139,-47
7356,3997,115,-29
8341,-1367,40,-81
7658,2058,97,2
7835,1141,80,-3
8303,129,96,-44
7979,3488,153,-4
7906,1948,118,-96
8119,780,137,-72
7579,2344,120,-17
7764,645,91,-57
8122,1384,148,-29
7824,1294,100,-33
6981,814,93,-94
7950,656,113,-59
7651,2052,96,-42
7660,2268,118,-49
7978,900,133,-105
7121,2155,142,-17
7312,-4,51,-63
8516,2382,86,-5
8184,464,91,-36
7830,-237,94,-122
7664,3290,96,17
7296,-1379,35,-81
7252,3121,160,-5
8748,53,65,-56
7433,1758,106,-34
7751,526,108,-59
7302,794,125,-78
6527,2045,90,-68
7698,150,74,-78
7985,2600,129,-65
6581,-634,56,-115
8558,3341,102,-5
7947,-669,79,-69
5644,987,64,-48
6784,2341,130,-13
8522,2762,111,11
2535,-211,77,-77
6200,1280,70,-65
8811,2219,101,-45
12382,-268,79,-85
5225,1491,116,-41
42722,2053,117,4
207,48,80,-88
209,2272,103,-64
86,-166,82,-84
205,1583,128,-59
57,1889,90,-43
209,975,1067,-79
222,665,136,-73
134,1867,109,-32
90,2085,107,-53
102,2639,111,255
65137,626,78,-51
208,106,101,-81
171,1764,98,-73
75,1657,93,-39
58,2003,141,-1
181,1803,115,-16
230,-712,104,-72
107,2185,119,-247
42670,1711,130,-38
105,-247,108,-105
116,1943,130,-36
208,1887,149,-41
36869,1302,111,-22
219,686,117,-71
99,1764,127,-55
176,1328,118,-59
42692,1957,103,-13
126,1614,112,-55
120,-188,91,-57
203,2273,110,-42
2977,1090,106,-92
1039,1847,131,-18
177,1534,134,-48
218,-142,81,-96
42632,1298,111,-29
56,1255,88,-66
94,1308,96,-44
150,904,106,-13
177,1097,157,-43
114,1044,114,-33
89,1372,142,-60
214,1010,111,-51
95,1232,140,-63
153,1380,93,-40
38985,1128,103,-27
3366,711,89,-32
229,785,110,-58
110,1160,142,-58
7279,1344,24,-38
7695,959,101,-50
7460,1644,94,-96
7411,1892,113,6
6879,1607,117,-33
7281,1845,140,-31
8164,931,59,-86
7930,1356,86,-17
8353,1399,67,-55
8121,1538,114,-54
6806,507,112,-45
7425,1001,118,-78
7034,1057,103,-130
7670,992,99,-56
6624,1393,117,-38
7158,1215,88,-82
7695,1774,109,-20
7414,1010,122,-83
6736,1392,113,-58
7333,1129,121,-30
7643,1275,114,-29
7771,1181,131,-64
8070,1326,79,-47
8288,1222,89,-43
8250,1325,59,-33
8697,1390,141,-61
8083,1065,85,-16
8023,1266,85,-19
7802,936,124,-17
7506,1542,86,-56
8117,1800,101,-25
7961,1356,84,-72
7889,990,95,-47
7377,1173,96,-50
8204,1067,134,-46
8108,1010,108,-17
7777,1245,119,-43
7758,1326,131,-21
8122,1508,84,-27
7843,1110,125,-32
8162,1315,147,-3
7792,1196,107,-66
8053,1474,82,-23
7956,927,92,-70
8017,1793,95,-16
8214,607,91,-45
8003,1495,100,-38
8055,1074,-596,-26
8493,1138,69,-42
9055,1235,115,-35
8324,759,91,-42
8331,1443,83,-25
8194,1207,89,-67
8151,1214,124,-36
8728,997,103,-74
8289,1383,69,-78
8068,1187,107,-37
8260,1495,123,-46
8555,922,65,-42
7556,1320,106,-18
8004,1310,82,-24
8465,1020,117
SCAN 11 - Left to Right
,-42
8723,1218,89,-46
8691,855,81,-53
9248,-41,97,-61
8678,531,75,-85
8074,-172,78,-66
8315,-174,94,-69
8846,-352,79,-84
8266,-2880,77,-105
8506,987,109,-84
8554,-3167,35,-145
7777,-629,58,-78
8385,-3179,45,-121
8551,677,118,-83
8622,-2041,43,-95
8261,-2203,44,-136
7824,-1283,121,-84
7796,-328,62,-92
8406,-2505,43,-159
8407,-591,85,-120
9143,-778,53,-105
8586,-2129,26,-120
8772,-379,70,-65
7877,-2172,39,-101
8442,-1223,104,-121
8360,-2365,45,-104
8228,-2596,40,-116
8089,-756,66,-98
8240,-1031,59,-104
8711,-1926,61,-113
8114,-475,96,-116
8025,-1518,54,-73
8293,-2904,52,-107
7656,-74,86,-63
7382,-559,84,-61
8198,-1934,56,-131
8553,-1804,48,-133
7641,-1997,97,-115
8131,-725,94,-67
7605,-1771,71,-126
8106,-2301,44,-121
8136,-2381,53,-148
8348,-173,77,-87
8040,-2045,70,-98
7672,-933,85,-124
7361,-1188,85,-74
7027,-1138,93,-88
8110,-1424,65,-104
7452,-1517,75,-110
7577,-1213,56,-109
8024,-1344,91,-121
7551,-1549,62,-98
7090,-1473,72,-95
6758,-1119,62,-79
7186,-1363,74,-117
7300,-1306,98,-120
7249,-1539,54,-132
7025,-1079,62,-81
41085,-1118,51,-99
7883,-1373,69,-65
8305,-1362,71,-81
8089,-1552,72,-92
7605,-1614,64,-113
7339,-1911,34,-103
8224,-1438,76,-84
7330,-1008,20,-74
8325,-1542,59,-110
7165,-1478,81,-145
51716,-1757,33,-79
151,-1905,96,-128
118,-1202,61,-48
130,-982,76,-105
62,-1138,97,-85
161,-1421,73,-72
118,-1313,54,-68
142,-1660,108,-95
132,-1998,80,-121
172,-1369,58,-88
216,-1531,113,-76
99,-1502,70,-78
90,-1548,69,-141
104,-1022,77,-95
115,-1235,47,-113
42695,-1667,47,-138
42696,-1481,44,-89
182,-1646,115,-107
90,-1486,43,-99
184,-1262,82,-108
165,-1659,63,-112
212,-1351,53,-152
219,-1596,78,-104
182,-1442,65,-87
34782,-2007,40,-97
66,-1790,66,-87
115,-1487,103,-123
212,-2029,35,-113
115,-1175,108,-53
38897,-1550,95,-124
159,-1223,63,-87
162,-1429,85,-98
158,-1751,62,-128
55,-1609,80,-98
196,-1540,81,-117
38979,-1648,51,-109
98,-1767,64,-83
65150,-1930,281,-87
180,-953,75,-72
93,-1438,105,-129
181,-1696,52,-118
150,-1554,75,-69
196,-1169,81,-78
202,-1515,96,-106
200,-1240,45,-131
110,-1633,71,-75
53863,-1589,94,-105
177,-1473,39,-104
3579,-1118,90,-47
6591,-1984,76,-141
7214,-1637,67,-123
4607,-1290,87,-104
6432,-1131,75,-96
8245,-1419,85,-126
8109,-2059,57,-78
9773,-1225,51,-123
6687,-992,89,-111
6957,-2691,68,-114
8786,-1145,118,-118
6206,-1653,103,-134
6519,-1406,102,-99
6657,-1637,69,-110
6916,-1176,78,-100
7622,-1676,75,-112
7192,-1601,34,-101
7653,-1331,82,-105
7341,-1798,98,-89
7304,-1264,61,-124
7918,-1964,94,-76
8273,-1073,67,-92
8100,-1453,77,-83
7568,-1194,89,-125
7915,-1917,55,-103
7685,-1334,55,-125
8561,-2122,66,-82
7625,-1014,52,-112
7900,-1638,101,-122
7493,-1599,67,-133
7995,-1257,64,-81
5992,-1335,113,-102
8797,-2122,46,-112
7787,-587,70,-80
7724,-2007,49,-92
7772,-1291,28,-108
8196,-1161,102,-119
7827,-1025,82,-118
7804,-1604,41,-107
7747,-1588,55,-85
7514,-1990,70,-109

SCAN 12 - Right to Left
7642,-1071,52,-107
8078,-1154,90,-99
8283,-10,106,-64
7726,-128,56,-65
7961,-397,91,-88
7479,8,87,-112
7721,432,107,-57
7692,3174,126,8
7863,227,141,-24
8219,1023,89,-109
8093,2153,136,-50
8334,280,89,-56
7145,2535,125,-8
7838,-149,94,-47
7772,3930,154,-15
8472,590,86,-50
7881,-159,76,-78
8187,1354,70,-22
7890,3294,117,-5
8572,-1229,16,-80
7756,3788,153,10
8903,-1329,80,-108
7847,3330,158,16
7928,561,97,-55
8002,1987,116,-57
7253,1657,129,-61
8571,577,91,-80
8557,2343,126,-42
7246,-1557,74,-88
7704,3463,147,8
8067,834,75,-72
2808,401,114,-70
7613,2650,125,-38
7544,-813,94,-66
7845,1204,100,-64
7636,1735,133,-5
7959,1878,121,-61
8128,1826,98,-37
6711,2775,127,-33
8043,-235,94,-77
4635,2786,111,-32
4895,417,88,-68
7384,3538,151,-26
7882,-1400,49,-92
7182,700,75,-9
9774,2175,139,5
8878,178,77,-68
1655,2573,157,-35
7015,2412,111,-88
2615,-363,95,-38
4756,2958,122,-23
2031,-164,96,-115
5776,2426,143,-17
127,-321,76,-62
38956,2066,135,-53
206,1730,100,-20
220,347,64,-36
220,903,147,-37
76,2206,113,-13
3325,62,98,-77
103,587,70,-28
148,2572,124,-24
42663,1543,122,-39
122,534,84,-29
55,2465,138,-21
231,-735,99,-59
163,1721,109,-45
122,1547,94,-46
216,1391,143,-11
125,2601,108,-2
218,-249,102,-86
103,2539,104,-32
168,-738,35,-52
188,1198,130,-52
168,1611,105,-19
163,1296,102,-35
107,2413,110,-14
190,502,87,-63
121,-114,85,-71
128,1998,129,-35
34726,752,94,-13
221,1230,74,-54
172,1311,132,-55
181,1144,115,-78
194,1299,98,-67
188,1008,128,-29
71,1385,103,-34
216,1616,124,-28
124,1465,103,-45
42695,2049,111,-20
42639,903,133,-44
58,1212,95,-38
127,805,-74,-5
165,1011,-120,-78
103,1216,108,-69
65163,1324,91,-25
240,1568,106,-47
151,1066,107,-71
222,872,88,-66
127,821,92,-37
158,582,126,-92
158,1011,48,-65
158,746,113,-54
7347,1200,75,-80
7334,1443,126,-5
6460,1079,109,-57
7690,1810,110,-14
7487,864,148,-36
7608,1498,104,-44
6816,1565,83,-91
7495,1132,103,-73
7969,933,98,-65
7359,988,91,-109
7520,1511,130,-57
7222,1168,86,-58
7276,1004,79,-23
6615,1631,77,-33
6702,1252,157,-51
7305,1860,119,-43
7141,926,88,-46
7331,1145,122,-40
6936,1694,94,-41
7431,1218,135,-30
7855,1178,116,-31
7235,1049,62,-56
7383,1261,119,-36
7987,1023,106,-72
7913,1364,91,-1
7560,1642,84,-38
7987,937,95,-82
7562,1342,61,-52
7966,1364,88,-27
8397,1307,113,-30
7580,1062,103,-21
7257,1671,114,0
8168,1215,114,-36
8252,953,124,-53
7783,1315,98,-16
7917,1007,107,-63
8120,1484,104,-22
7904,1237,89,-51
8323,1435,118,-28
7918,1472,141,-45
8182,1103,65,-40
8200,1197,111,-41
8202,1102,90,-78
8031,1318,81,-39
8268,1060,94,-48
8874,889,84,-24
7853,1371,85,-45
8234,1455,-92,-70
8791,428,112,-74
7670,1721,90,-24
8586,1433,119,-35
8966,1173,102,-29
7841,1582,96,-67
8427,1043,74,-57
8659,1237,103,-32
8557,1345,90,-28
8744,1304,100,-33
8184,1039,100,-38
8688,985,97,-30
8357,1130,125,-40
8784,1229,93
SCAN 13 - Left to Right
,-53
8313,1489,123,-61
8409,154,109,-65
8548,626,114,-49
9672,-130,77,-76
8819,-231,114,-106
8615,-595,42,-76
8234,-2407,40,-96
7514,-112,94,-50
7738,-1506,52,-71
7944,-3323,20,-135
8006,1139,106,-72
8980,-3173,52,-93
8141,-1979,34,-122
8394,-1145,88,-116
8357,-2108,60,-112
7844,-315,72,-73
8540,-1830,83,-105
8256,-1888,47,-99
7986,-494,87,-73
7631,-2591,38,-170
8550,-2560,40,-139
7558,-984,99,-91
8288,-1706,83,-96
7749,-1577,68,-154
7736,-1905,28,-68
8166,-817,62,-97
8205,-2647,28,-134
7681,80,124,-63
6989,-2807,28,-107
7773,-1845,85,-129
7592,-453,81,-89
8383,-2898,54,-116
7565,511,123,-56
7601,-2248,69,-105
7953,-1998,65,-102
8016,-80,131,-94
7563,-1951,64,-91
7688,-1927,69,-111
8012,-2799,45,-117
7699,-241,76,-109
8137,-1381,67,-83
7362,-1279,98,-85
7599,-1423,49,-128
8061,-1253,90,-83
8091,-1797,54,-116
7231,-1802,37,-103
7610,-1470,90,-98
6972,-1654,49,-93
7103,-1789,112,-72
7127,-1413,77,-120
7178,-1142,68,-88
7124,-1165,51,-49
7149,-1543,41,-145
7171,-1338,59,-128
7293,-1559,56,-85
7941,-1090,74,-79
7735,-1165,66,-81
8085,-1206,104,-126
8680,-1312,43,-131
7196,-1372,81,-105
7945,-1334,61,-135
8664,-1385,59,-126
7427,-1445,50,-123
8293,-1165,56,-93
8164,-1212,76,-106
7768,-1999,67,-126
5074,-1152,83,-103
1586,-1443,36,-90
60274,-2249,727,-76
213,-1637,460,-90
1086,-1436,55,-105
174,-710,118,-110
217,-1441,83,-86
173,-1539,69,-121
234,-1536,77,-118
122,-1491,114,-77
200,-899,63,-99
163,-1403,87,-110
3359,-1763,113,-120
240,-1204,63,-74
229,-1189,75,-69
58,-1644,95,-124
201,-1266,59,-127
38887,-1791,92,-122
184,-857,72,-88
194,-1667,54,-119
167,-1570,96,-121
91,-1501,63,-82
216,-1029,62,-107
179,-1454,82,-133
65128,-1762,71,-137
63,-1225,32,-58
42620,-1685,82,-108
199,-2623,58,-135
182,-870,85,-76
90,-2335,53,-140
101,-659,84,-84
61,-1311,55,-97
139,-903,122,-107
207,-1635,68,-80
165,-1927,44,-180
130,-1194,80,-61
84,-1676,62,-70
129,-1216,58,-92
103,-1737,28,-124
38998,-1410,91,-78
97,-1445,45,-112
128,-1118,76,-85
149,-2243,88,-102
85,-976,45,-81
118,-1752,44,-105
191,-1165,59,-108
98,-2233,96,-120
156,-779,77,-124
5717,-1677,65,-89
8280,-1481,53,-137
9451,-1331,48,-156
9018,-1776,72,-103
5766,-985,64,-125
5532,-1251,78,-112
7315,-1533,84,-96
6039,-1119,68,-78
5597,-1414,106,-96
6304,-1481,76,-106
4333,-2338,61,-152
6399,-1589,87,-70
6606,-1467,23,-97
6565,-1014,-929,-102
7154,-1965,55,-72
7543,-853,58,-98
7705,-1885,64,-112
6530,-1439,5,-100
7088,-1503,47,-88
7265,-1772,43,-117
8083,-1176,50,-95
7441,-1584,89,-78
7609,-648,75,-104
7108,-1406,42,-131
7310,-1833,107,-113
7615,-1514,49,-132
8354,-1613,88,-72
7303,-1725,69,-100
7685,-863,72,-100
7924,-1957,103,-104
7471,-1009,82,-91
8019,-1589,60,-123
7877,-1065,50,-87
7815,-1307,68,-87
7725,-1627,62,-99
8436,-1380,38,-79
8255,-1247,25,-125
7962,-1699,66,-85
8357,-2153,40,-100
7986,-1680,73,-117
8040,-1026,61,-83
8876,-1563,82,-106
798
SCAN 14 - Right to Left
2,-1548,68,-127
7800,-1573,78,-58
7958,-344,89,-68
8287,85,60,-79
8731,-193,55,-75
7840,-155,77,-80
7835,257,53,-80
8311,1687,116,-65
7579,1083,141,-39
7703,1033,111,-94
7720,2213,144,-16
7641,-1003,85,-114
7833,3656,130,-16
8156,284,77,-76
7619,2533,130,-10
8457,1393,97,-58
8151,534,104,-108
7915,2297,112,-62
7977,-811,641,-3
7769,2289,112,-48
7779,3064,118,-30
7836,-444,88,-54
8097,1319,91,-24
7392,2771,128,-30
7815,253,98,-83
8135,1428,122,-78
7568,2252,103,-40
7239,-781,46,-72
8157,3166,130,15
7532,853,86,-47
8210,325,109,-67
8188,2823,159,-24
7805,-1024,60,-69
7137,1100,126,-27
7572,2098,134,-84
7545,824,101,-53
7932,758,105,-44
7161,2767,118,-26
6810,126,107,-61
6799,2554,132,-1
6841,1589,104,-85
8652,41,103,-54
5187,2114,114,-27
7019,1244,118,-29
7783,2267,144,-81
7769,-744,59,-81
7454,1602,108,-9
3909,1789,106,237
8985,624,82,-81
7021,285,95,-103
2178,2325,105,-28
5124,-295,72,-86
7129,866,88,-51
2036,2122,128,-3
191,2157,105,-17
38946,52,92,-37
87,2140,132,-51
233,2907,161,1
145,-1491,98,-94
52,1657,111,-54
225,2377,123,-42
181,712,106,-64
162,768,114,-26
237,1799,135,-41
169,1476,83,-56
111,1183,108,-64
174,543,121,-67
218,1735,142,-33
140,882,71,-59
168,1401,76,-80
238,1663,106,-58
42638,2661,130,38
82,39,93,-61
68,-260,80,-86
73,2192,123,-4
148,1709,130,-45
166,1520,113,172
68,1388,103,-33
58,893,102,-40
124,2219,148,-2
81,1248,117,-38
94,315,78,-39
214,177,99,-63
172,1646,120,-28
218,1305,109,-32
69,1187,76,-43
191,1762,91,-37
107,1644,135,-29
89,1859,131,-29
237,1423,69,-41
63,1856,90,-40
225,1232,136,-19
81,807,114,-83
61,886,105,-96
57,1137,82,-68
42672,1098,130,-31
127,1929,115,9
88,1414,66,-14
105,1021,114,-71
119,530,116,-96
192,686,-561,-15
168,1013,146,-68
6052,1376,120,-40
7897,1759,122,-26
7452,1150,98,-41
7790,1256,133,-70
7016,947,110,-57
7999,1138,79,-45
7800,983,108,-17
7817,967,125,-7
7455,1198,88,-62
7834,1145,91,-29
7687,1042,100,-54
7012,1029,86,-68
7388,1283,114,-47
7541,1019,92,-53
7087,1142,77,-70
6984,1346,89,-79
6987,1099,111,-41
6979,1316,105,-63
7124,1340,103,-70
6755,986,121,-64
7670,1382,86,-61
7439,1188,-68,-26
7385,1264,67,-43
8037,1708,132,-52
7411,852,69,-43
8274,1238,120,-79
7897,821,109,-52
7108,1358,99,-23
8618,1010,118,-58
7741,1616,93,-54
8427,1468,93,-35
8101,1080,97,-61
7546,1046,144,-75
7935,1607,80,-55
7609,809,90,-78
7609,1987,117,-34
7798,757,107,-21
7998,1530,76,-38
7472,900,145,-53
7835,1196,64,-68
7962,1403,81,-38
7573,1007,1043,-78
7844,1107,99,-34
7938,1580,95,-27
8506,1309,99,-65
7567,1519,109,-36
8027,954,72,-60
8250,1479,113,-27
9035,864,114,-52
8586,1243,91,-67
762,885,138,-43
7785,1391,85,-70
8325,990,112,-51
8412,1583,116,-31
8864,852,108,-95
8561,1632,88,-30
8770,1243,86,-49
8489,1468,91,-64
8949,857,133,-71
8730,1026,72,-37
8107,1439,93,-26
8758,1156,115,-20
8497,1554,
SCAN 15 - Left to Right
102,-32
7517,940,90,-50
8612,177,110,-70
8231,474,90,-42
7962,-298,73,-40
8393,83,75,-58
7940,-639,93,-86
8243,-2303,-144,-134
8370,-1719,66,-111
9286,203,126,-83
8727,-1352,92,-101
7896,-2798,37,-118
1389,219,117,-85
8902,-4063,33,-142
8174,1830,157,-23
8418,-3077,45,-121
8107,1063,146,-69
7362,-2661,57,-121
8404,-690,79,-101
7709,-2016,61,-68
7588,-2769,54,-135
8546,-822,58,-68
8165,-2929,64,-124
8398,-2395,62,-112
8397,409,107,-97
8634,-1637,84,-87
8240,-2500,52,-129
8115,-445,70,-98
8355,-1150,65,-128
7967,-1737,62,-86
8726,-3255,49,-148
8135,-240,85,-109
8044,-1806,81,-136
8476,-1006,62,-82
7884,-1114,62,-116
7379,-1845,93,-122
7772,-764,67,-116
8055,-1794,80,-65
7949,-1609,88,-103
8007,-2625,68,-127
8322,-66,74,-61
8240,-1697,56,-109
8550,-1158,57,-95
7868,-1354,92,-102
8388,-1808,43,-146
8222,-1922,71,-73
8033,-2223,42,-129
7873,-1983,47,-101
7901,-723,55,-66
7234,-1016,74,-88
7708,-1228,90,-83
7391,-1376,108,-109
7353,-1271,61,-114
7940,-1421,80,-144
7341,-1571,92,-109
8059,-1343,71,-93
7624,-1342,28,-102
7710,-1111,81,-69
8301,-1205,66,-70
7579,-1228,56,-101
7447,-1464,51,-103
8317,-1400,66,-93
7072,-1712,65,-108
7526,-1721,70,-92
7962,-1619,88,-73
7697,-1170,63,-72
6752,-1535,54,-110
5698,-1528,60,-110
239,-1916,65,-103
161,-1218,94,-137
180,-1430,81,-107
225,-880,58,-84
216,-1221,71,-91
38951,-1432,44,-127
61,-1789,50,-129
124,-1467,74,-110
42669,-1946,31,-85
42694,-1341,98,-105
101,-1771,49,-130
190,-949,59,-74
70,-1645,59,-100
174,-1383,92,-96
103,-1550,69,-115
42703,-1397,66,-85
222,-1627,54,-95
157,-1896,62,-120
58,-1612,86,-97
161,-1126,100,-119
171,-1345,71,-107
103,-1274,70,-118
53800,-1278,57,-123
109,-1507,52,-96
38900,-1570,86,-109
94,-1828,42,-110
211,-1310,61,-114
121,-1794,58,-98
160,-1001,66,-97
42761,-1838,60,-117
196,-1106,75,-81
187,-1177,60,-88
141,-910,75,-107
3255,-2024,77,-101
6287,-1359,85,-108
79,-1531,34,-97
232,-1301,62,-96
171,-2499,20,-110
238,-860,50,-109
143,-1779,35,-73
133,-1268,43,-95
61358,-1904,12,-103
57653,-1395,67,-106
202,-1452,42,-76
193,-1549,97,-81
78,-1218,84,-64
3345,-1502,58,-94
154,-1459,74,-102
5410,-1249,75,-99
6930,-1782,40,-81
5867,-1574,91,-66
5440,-1887,75,-115
8544,-887,77,-98
8281,-1385,71,-66
7220,-1612,43,-106
7540,-1540,91,-122
9105,-1587,68,-110
6327,-1924,41,-114
7456,-1122,92,-112
6539,-2083,16,-118
7320,-1240,53,-81
6996,-1133,108,-85
7020,-2034,24,-99
7499,-1628,73,-97
7951,-1651,66,-75
7504,-1055,68,-116
7641,-1836,85,-100
8101,-1268,54,-71
7307,-1461,60,-85
8225,-1256,86,-53
7767,-1429,350,-159
7509,-1523,593,-94
8184,-1904,92,-132
7792,-1035,60,-100
8133,-1739,70,-108
7932,-1340,79,-94
8264,-1311,78,-127
8122,-1477,57,-71
7362,-1807,39,-115
7858,-1345,99,-103
8019,-1375,88,-72
8051,-1176,57,-80
865,-1418,100,-124
7924,-1603,74,-109
7810,-1143,97,-91
7994,-1101,56,-96
8205,-1030,82,-101
8450,-1225,44,-114
8109,-1768,58,-101

SCAN 16 - Right to Left
24081,-2124,68,-99
8153,-931,81,-97
7709,-538,78,-79
8324,-264,63,-90
7348,-57,92,-72
8175,524,115,-95
7926,2706,118,-42
7527,719,91,-59
8198,3929,171,17
8371,-1191,64,-87
7726,2567,140,-56
8050,1396,101,-62
8481,420,79,-37
8185,1853,118,-30
7874,-553,64,-112
7018,3461,147,9
7933,2813,119,-4
7712,-1282,55,-91
7612,2121,122,-20
7361,2999,135,-14
7909,-501,78,-82
7997,3264,133,6
7803,-1167,42,-100
8195,1890,112,-51
8370,2574,167,-53
8285,-1144,58,-48
7850,1340,112,-15
7952,2151,92,-17
7576,857,87,-26
8109,1114,111,-54
8183,-56,88,-94
8060,3095,144,-11
8195,-1339,52,-71
7742,2534,107,20
7864,2008,87,-21
7156,644,109,-67
7551,1559,135,-3
6848,2713,127,-30
7307,-578,73,-56
7701,3952,117,-2
8942,-2589,29,-111
6374,3601,136,-2
8314,1146,88,-42
7065,-193,85,-121
10425,2759,117,-9
6210,448,72,-83
7745,2230,114,-10
8262,1111,123,-42
8506,1337,114,-63
9358,1828,118,-13
6268,-429,79,-85
67,3509,133,-17
12498,-716,81,-44
159,1939,109,-53
114,1772,89,-25
38925,611,88,-58
157,1513,106,-59
162,2075,145,-56
10866,215,72,-70
164,969,127,-61
102,1942,110,-46
64,1686,100,-66
79,2537,106,-26
140,329,102,-68
235,285,138,-64
168,1874,88,-22
3357,1674,147,-4
88,1691,119,-41
74,2460,137,4
57649,1573,146,-75
221,798,143,-21
118,2492,96,-63
160,-1094,64,-102
42622,1201,107,-69
200,1488,106,-20
234,1423,105,-34
1188,2272,126,-44
100,2478,119,-29
137,-442,92,-67
227,1665,92,-36
119,905,116,-8
1471,992,139,-41
149,1174,109,-60
42686,1528,103,-39
182,948,135,-99
2057,1285,101,-41
212,1622,103,-35
125,1557,144,-63
80,1164,87,-19
195,1729,108,-8
104,979,114,-60
219,1010,121,-51
235,900,122,-69
111,1349,99,-42
42714,1228,120,-81
199,1455,161,-58
158,1229,-305,-41
123,1008,113,-40
107,763,98,-46
38985,828,87,-49
218,1100,92,-62
99,762,111,-57
10375,906,110,-35
7394,1537,97,-68
7217,1565,108,-26
7689,1745,131,-42
7679,1451,96,-47
8153,2047,111,-44
6996,871,69,-42
6669,948,81,-57
7485,870,97,-51
