laser,gyro_x,gyro_y,gyro_z


SCAN 1 - Left to Right
5038,-518,60,-60
4837,1189,146,-47
4765,1458,114,-92
4551,1447,100,-43
5581,2416,140,-43
5007,588,73,-77
4616,972,116,-62
4669,2450,113,-25
6489,-440,83,-59
5549,1304,135,-59
3953,1578,71,-76
4412,1428,95,-20
5374,1978,103,-63
6573,-210,77,-66
6377,1543,98,-74
5035,1156,118,-55
4611,862,127,-63
5201,1360,108,-44
5697,1256,139,-65
5676,1103,78,-39
4827,984,114,-60
4764,1142,107,-74
6213,1077,100,-32
5758,1159,128,-50
5836,1638,125,-112
6296,993,145,-9
5412,1034,95,-64
5860,803,78,-65
6014,772,113,-47
5443,1196,106,-60
2289,1901,120,-21
4801,1081,117,-26
5916,1206,80,-51
5468,1279,71,-25
4803,1244,78,-29
4993,1973,113,-32
5148,849,99,-73
5214,1132,114,-70
5472,842,114,-55
4249,1254,108,-55
6527,1193,128,-57
5630,1337,127,-70
5170,1035,109,-39
6562,1419,117,-43
4842,1568,67,-18
5686,1511,68,-77
5360,1137,105,-66
5619,1174,109,-46
6000,1369,66,-26
4092,1189,114,-75
6792,1669,130,-46
6517,1292,137,-60
7837,876,108,-28
7719,1349,106,-80
8198,1209,124,-42
7795,1721,124,-49
7537,1071,118,-68
7514,1192,109,-64
7741,1001,64,-54
8027,1310,89,-38
7597,1444,65,-56
8052,1593,103,-24
8617,753,91,-77
7544,1340,110,-77
7603,757,106,-62
8178,1584,120,-45
7644,1149,105,-67
7648,1237,111,-39
7786,1281,87,-54
7855,1584,48,-25
7757,1147,148,-63
8162,1274,112,-42
2002,1141,132,-87
7971,1233,147,-60
8014,855,104,-63
8445,1583,113,-12
8260,849,149,-45
8244,1360,90,-19
8274,1180,81,-66
8405,795,113,-103
8485,1300,137,-53
7768,1637,102,-33
8533,1284,130,-32
8632,1142,125,-47
3320,1048,124,-102
8306,1013,117,-46
8231,1388,97,-78
8280,867,119,-52
8404,1844,97,-27
8900,1255,129,-67

SCAN 17 - Left to Right
40155,1327,140,-48
7819,886,70,-52
8600,168,70,-60
8382,235,67,-58
9072,-68,81,-62
8342,60,66,-97
8382,-177,99,-71
8030,-2119,63,-135
8349,-1994,57,-116
8597,-259,79,-84
8608,-2948,7,-134
8596,137,108,-91
8103,-2617,26,-140
8221,-975,84,-93
7791,-3820,39,-112
8032,1972,109,-62
8406,-3721,58,-139
8425,190,113,-41
8122,-2890,29,-94
8215,318,112,-77
8081,-3707,60,-156
8317,-1406,42,-85
8381,-1313,79,-88
7824,-3086,78,-182
8027,256,116,-70
7920,-1843,63,-112
7893,-2353,39,-129
7835,-294,80,-102
6924,-3509,70,-115
7993,641,132,-82
7945,-1544,91,-85
8122,-1924,70,-110
8173,-2199,20,-111
8310,-519,102,-61
7263,-2600,39,-132
7100,-1600,98,-100
7856,-883,65,-104
7923,-2413,39,-106
6742,-1210,86,-110
7312,-1016,79,-82
8195,-1570,98,-78
7955,-1503,41,-98
7585,-2171,42,-121
7191,-128,71,-75
7635,-1461,60,-110
7307,-1978,35,-95
4580,-1373,55,-107
5793,-1592,33,-158
4510,-1996,73,-104
4166,-1517,52,-112
4982,-1687,54,-77
5475,-618,99,-52
5585,-1576,58,-98
4282,-1724,7,-106
5306,-1347,89,-94
4856,-1232,92,-133
5873,-1117,92,-92
5664,-1301,79,-105
4412,-1088,78,-133
5740,-1434,78,-91
5006,-1168,40,-62
4880,-1284,70,-81
5006,-1443,49,-97
5121,-1562,24,-88
6001,-1412,86,-128
4674,-1082,64,-134
6439,-1604,44,-112
4473,-1406,76,-117
5969,-1317,59,-87
6391,-1727,66,-107
5126,-2021,72,-114
6430,-1009,68,-92
5866,-1133,63,-119
5591,-1196,35,-75
4681,-1640,51,-119
5212,-1341,85,-102
5558,-1469,31,-104
5052,-1206,20,-105
5960,-1560,67,-92
5071,-1474,48,-112
5336,-1428,76,-114
4718,-1740,50,-108
4026,-1965,51,-86
4434,-1478,83,-120
4076,-1296,90,-119
5178,-1285,65,-122
6420,-1341,60,-119
8100,-1820,97,-76
5594,-1104,51,-95
3807,-1204,76,-102
4473,-1630,88,-76
4315,-1709,45,-124
3814,-1490,98,-106
2919,-1467,61,-95
3256,-2137,33,-117
6001,-1129,90,-85
4414,-1338,52,-97
5649,-1059,110,-117
4536,-1924,82,-114
4968,-1067,46,-90
4119,-1391,80,-135
3404,-2422,21,-119
2701,-1626,63,-104
3493,-1772,76,-121
2176,-1312,70,-107
2174,-1195,75,-84
2865,-1265,71,-93
3456,-1424,63,-105
5368,-1571,105,-111
3754,-2362,57,-142
4334,-856,78,-113
3577,-1738,67,-112
3083,-1325,34,-76
3120,-1318,110,-126
3172,-1745,102,-114
4369,-2137,41,-92
4440,-1219,38,-79
4003,-1581,104,-110
4025,-942,136,-134
5190,-1454,47,-60
3805,-2035,69,-74
4228,-1628,82,-77
5471,-1340,57,-115
4734,-2195,65,-148
7863,-752,48,-103
4354,-1723,73,-86
6094,-1470,109,-142
4495,-1060,87,-114
8040,-1849,87,-91
2249,-1722,71,-76
6017,-1425,67,-82
5011,-1948,63,-91
2917,-1155,91,-114
5770,-1238,77,-87
6109,-1855,54,-68
7599,-1100,79,-68
6089,-1749,269,-119
6563,-1025,50,-129
6358,-1993,82,-98
7245,-1538,69,-119
6064,-1243,52,-122
7536,-1325,125,-107
7686,-1587,34,-115
8014,-1082,55,-102
7528,-1796,100,-103
8190,-1607,110,-117
7985,-1603,65,-111
7565,-1038,68,-96
8188,-1807,78,-107
7901,-1472,39,-100
8044,-1460,97,-106
8747,-1315,98,-59
8093,-1511,51,-147
8278,-1864,77,-102
8146,-728,65,-89

SCAN 18 - Right to Left
53536,-1432,76,-92
8651,-893,58,-130
7519,-852,88,-77
8048,-25,104,-74
8553,-78,79,-103
42727,386,111,-26
7469,1499,99,-85
8370,-16,88,-50
7836,1852,104,-45
7806,521,78,-49
7908,728,114,-65
7974,3084,135,-10
8165,189,72,-87
8383,3498,121,40
7973,-1922,63,-98
7969,3839,145,-58
7270,-1727,47,-58
7017,3807,121,7
7730,1244,115,-76
8386,1567,113,-20
7454,1953,117,-31
7980,142,121,-78
7033,1650,105,-65
6582,2583,141,10
6584,-142,123,-106
6363,2099,123,-30
4625,373,105,-49
6551,3717,138,17
5292,-2156,14,-101
5215,4603,154,-25
4732,-2481,60,-48
6147,3608,128,-18
5456,1380,39,-111
6393,743,106,-56
7185,2301,90,-41
4455,860,101,-66
5325,1768,124,-114
5932,341,111,-103
3649,1952,125,-15
4060,343,88,-72
1948,3184,157,-9
4231,2904,138,-41
2694,-802,93,-81
4569,2106,107,-31
3982,1994,114,-37
5032,1363,114,-54
4776,2939,161,-34
4529,-861,105,-108
4617,1767,126,-20
3094,2318,130,-52
3159,149,105,-94
3782,777,118,-31
5680,1911,130,-54
4951,2210,111,-4
3577,-28,101,-34
2167,1082,144,-85
3670,2588,122,-54
2726,-707,76,-105
3396,1476,91,-68
1136,2332,120,-38
3348,-314,99,-69
3974,1362,99,-23
3705,1798,133,-44
4342,2165,128,-20
4969,-63,104,-67
4284,1143,122,-33
3012,1374,107,-50
3570,1273,152,-69
3626,1761,129,-86
2896,192,73,-58
3347,1364,124,-42
5205,2583,132,-19
5066,-178,79,-37
4037,1372,119,-3
5679,1686,93,-23
4679,1375,119,-23
4650,2176,116,-23
4784,2204,122,-24
3443,-509,94,-75
3948,214,83,-88
5830,1659,100,-44
5773,2033,112,-37
6183,1658,126,-7
6080,1615,104,-74
5536,3,91,-61
5308,1774,136,-63
4813,878,105,-83
5745,1213,97,-46
5502,1218,115,-58
4787,1279,138,-40
5986,1064,79,-40
5559,1107,102,-32
5524,1010,160,-58
5219,1196,113,-57
5645,1681,137,-52
6976,1051,138,-69
5967,984,86,-60
6057,847,115,-63
5486,856,109,-63
5483,999,134,-59
4994,1045,88,-54
6320,1687,109,-36
5721,1366,95,-72
5886,2075,117,-32
5971,1447,129,-55
4914,1231,97,-39
5867,1344,95,-61
4768,1046,118,-59
4995,752,105,-53
5516,1207,-451,-44
6272,825,104,-92
4199,1224,129,-67
5322,1417,106,-33
4347,1019,73,-47
5258,1626,85,-55
5658,1234,67,-43
7478,1388,141,-98
5382,1519,109,-71
5944,889,128,-67
5112,1158,105,-42
5352,925,112,-69
6677,1591,93,-29
6798,888,112,-74
7625,1081,57,-54
7971,1784,95,-73
7572,2000,107,-96
7292,645,106,-48
7771,1609,100,-27
7657,1023,89,-47
7711,1248,133,-55
8062,1414,79,-65
7845,808,116,-70
7429,1268,101,-52
7742,1478,90,-54
7222,1228,102,-88
7867,1250,139,-55
7837,1654,63,-50
7731,1096,80,-64
7763,755,91,-61
7899,1126,79,-33
571,1344,105,-57
7744,908,113,-68
7842,1513,136,-102
7994,1507,103,-50
8203,1413,126,-54
8047,880,72,-69
8318,1170,113,-35
8016,1217,106,-67
8369,1141,95,-50
8548,1100,87,-96
7809,1209,87,-56
7997,960,137,-44
8205,1318,103,-56
7777,1554,105,-53
7943,908,125,-95
8353,1408,87,-31
8827,928,77,-60
8251,1277,71,-76
8658,983,87,-54
8706,1838,112,-45
8270,560,96,-53

SCAN 19 - Left to Right
64962,1329,82,-46
8509,1025,118,-32
8637,-180,68,-80
8155,-62,59,-76
7717,-271,96,-80
8604,-38,92,-91
8984,-337,62,-75
8015,-2220,25,-88
8779,-327,83,-81
7712,-2006,26,-115
7917,-2357,53,-150
8064,-1779,152,-77
8418,-3661,25,-142
9028,467,89,-125
8387,-270,79,-135
7974,-2524,43,-107
8215,-305,90,-84
7724,-1252,122,-85
8291,-2658,54,-132
7787,-77,118,-111
3600,-3698,48,-144
7888,129,136,-102
8190,-1074,78,-124
8085,-2522,51,-106
7756,-1069,69,-83
8004,-3134,74,-137
7973,677,122,-59
7813,-1003,69,-91
7895,-2541,36,-130
7902,512,108,-62
7874,-2503,58,-121
7895,-2854,38,-114
8010,-207,102,-91
7756,-2107,66,-94
7381,-150,66,-130
7631,-1818,93,-132
7722,-2326,54,-151
7820,153,82,-48
7896,-2323,48,-130
7335,-203,66,-102
7354,-1417,43,-77
7571,-1764,90,-112
7916,-2283,59,-88
7453,-1580,63,-109
7117,-655,109,-86
7020,-1781,73,-90
6151,-1193,95,-101
4580,-1466,96,-120
5503,-1180,57,-100
4533,-1536,100,-102
6214,-1230,36,-96
4408,-1642,36,-100
4865,-1395,91,-94
5949,-1275,70,-80
4774,-1535,30,-87
4929,-1462,57,-120
5591,-1337,66,-70
44206,-1147,73,-102
4664,-1365,77,-103
4741,-1376,70,-109
4859,-1332,74,-114
5326,-2058,72,-131
5405,-1370,50,-77
5323,-1348,78,-88
5729,-1391,80,-119
5256,-1371,38,-81
5815,-1419,94,-74
5145,-1637,78,-116
5833,-1989,58,-101
5794,-1580,85,-112
7119,-1464,75,-111
6256,-1473,74,-120
5155,-1076,105,-104
5874,-1573,66,-103
6245,-1566,106,-110
5240,-1284,51,-80
5909,-1136,52,-139
6125,-1808,49,-96
5917,-1175,64,-110
5758,-1739,40,-101
4997,-1165,47,-92
4688,-1564,28,-113
5901,-1215,100,-82
4715,-2180,55,-111
6082,-1714,84,-78
5286,-1499,89,-90
5291,-1470,43,-113
5486,-1277,89,-101
5398,-1199,55,-84
4624,-1335,64,-94
4809,-1754,57,-105
5518,-2000,87,-120
4195,-1963,73,-101
3398,-1217,35,-143
3377,-1338,94,-138
4738,-1895,49,-113
3042,-1408,54,-78
2587,-1193,64,-134
1762,-1235,22,-113
3347,-2263,75,-117
2197,-1150,67,-68
2401,-1653,95,-95
4737,-1499,99,-88
3702,-2166,39,-122
3039,-684,71,-65
1274,-1961,66,-116
4946,-1337,25,-106
3474,-1635,64,-115
4285,-1707,83,-95
3056,-1155,45,-131
2416,-1538,96,-105
4947,-2036,35,-113
3778,-969,77,-112
3317,-1888,91,-99
3782,-1540,47,-77
3167,-1754,105,-80
5761,-977,428,-111
3599,-1588,107,-113
3779,-765,97,-96
4509,-1678,73,-111
3104,-1326,115,-101
2348,-2161,69,-90
2258,-1375,51,-75
2100,-2030,56,-119
3091,-960,83,-110
5206,-1411,71,-120
4923,-2022,77,-97
7851,-749,48,-120
3828,-1512,93,-116
6295,-1668,45,-117
8425,-1764,43,-141
2742,-1472,76,-130
4682,-1833,39,-110
4843,-1900,56,-138
5482,-998,117,-128
5526,-1498,96,-110
6081,-1536,48,-113
6935,-1483,88,-137
5954,-1821,95,-138
6175,-1432,81,-110
7531,-1195,100,-114
6362,-1800,48,-127
7590,-1154,68,-105
8219,-1929,89,-94
7378,-1938,44,-119
8112,-1111,57,-85
8139,-1596,53,-121
8818,-1201,36,-80
8611,-1450,78,-114
8200,-1837,41,-131
7608,-1152,70,-126
7872,-1183,39,-130
8259,-1096,101,-109
8274,-2295,44,-105
7769,-84
SCAN 20 - Right to Left
8,78,-87
8355,-834,70,-120
8582,-193,82,-104
8816,-1248,61,-103
7964,303,59,-77
8591,-39,72,-58
8016,2506,124,-9
8225,-1873,22,-112
7441,1779,124,-32
8278,740,118,-65
8171,932,131,-50
7691,1861,115,-48
8014,3278,144,-7
7915,1624,104,-70
7807,61,77,-65
7744,2676,109,-19
7243,-798,67,-93
7829,3220,164,-41
7127,-76,92,-122
8627,2393,121,-20
7616,-102,69,-91
7722,1069,80,-42
7977,582,312,-71
6644,3419,135,-42
7189,-643,43,-88
6784,2687,132,-4
6712,-367,85,-80
6090,755,59,-57
4951,2746,106,-15
6858,684,60,-63
5866,1611,124,-58
3904,608,64,-102
3926,920,121,-87
5332,1898,112,-25
6111,1783,63,-109
6195,-385,59,-82
1128,2684,123,-24
5214,1558,117,-67
8487,513,103,-63
3605,2348,132,-42
4762,-779,81,-99
3283,2430,117,-64
1993,851,107,-52
3669,2221,132,-30
4863,1969,131,-28
3763,-1969,95,-77
3886,3000,114,-16
4361,1496,150,-21
4116,214,55,-51
4689,2901,145,-17
4861,-2009,29,-100
1885,3195,104,-20
5524,-561,50,-78
2316,1903,107,-35
2775,1780,126,-43
4769,555,-217,-60
2227,1465,98,-66
2114,2098,109,-26
1949,175,76,-61
3777,920,105,-88
3953,1912,126,-24
1436,1524,108,-35
2135,2308,122,-21
4483,-375,61,-44
5121,1914,123,-44
3898,1539,96,-83
3666,2205,83,-39
2153,1171,118,-106
4491,856,91,-31
4476,2093,120,-48
3429,144,46,-90
4770,2311,137,-26
4852,990,101,-64
3195,516,96,-106
4000,2039,153,-45
3173,1878,104,-37
3258,1585,131,-56
5101,305,89,-87
5365,1764,122,-54
5840,847,78,-66
6106,1170,114,-62
5589,1058,117,-61
5810,1562,99,-58
4250,1275,92,-65
5588,940,126,-66
4693,1167,87,-58
5526,1515,80,-19
5234,1604,111,-42
6537,1101,142,-61
5072,1080,128,-19
5154,1038,118,-60
4931,1136,118,-62
5049,1181,116,-39
5796,1149,95,-54
5352,996,89,-23
5272,1665,83,-50
6022,1359,123,-53
5364,904,110,-65
5183,856,108,-63
5771,1032,101,-36
6214,1269,64,-53
5417,1595,78,-34
5069,1263,81,-64
4865,999,122,-34
5318,1759,89,-17
5475,1432,107,-33
6311,1368,107,-22
6001,1132,108,-64
41249,870,132,-58
5464,1040,91,-41
5259,1136,96,-73
5464,1233,109,-51
6130,1133,106,-67
5425,1190,103,-64
6520,1559,138,-32
7286,1561,134,-60
5445,1379,58,-27
4600,1021,136,-66
5496,1271,76,-54
5524,1277,93,-45
4012,1293,105,-52
4580,1322,110,-52
7098,1596,137,-55
6962,1131,100,-47
7504,1189,120,-38
7172,1072,82,-69
8313,1712,98,-18
7781,864,109,-85
7377,1795,104,-51
8010,899,103,-63
6703,1352,136,-32
7289,1226,70,-24
8010,1785,123,-27
7634,609,101,-49
7848,1336,95,-17
7850,1287,125,-35
7842,986,100,-47
8365,1352,89,-60
7486,1310,127,-58
7929,1216,134,-21
7893,1562,-534,-12
7512,931,90,-97
7906,1208,131,-59
7515,1051,80,-50
8496,1422,112,-22
8098,862,138,-68
7626,1235,99,-39
432,1317,133,-13
7787,565,136,-46
7881,1328,85,-32
4016,883,95,-48
8332,1397,131,-50
8206,1442,98,-37
8036,1319,115,-48
7941,1095,134,-22
8029,1253,87,-21
8667,1466,103,-93
8380,1142,137,-38
8664,954,95,-48
8219,1557,113,12
7617,1037,103,-58
8857,1296,
SCAN 21 - Left to Right
91,-32
8103,787,136,-90
8093,722,65,-80
8028,540,86,-47
8313,-363,75,-76
8305,-532,93,-62
8491,-134,88,-60
8533,-2083,52,-119
8507,-1240,117,-110
8141,-578,73,-64
8347,-998,66,-69
8317,-2717,18,-131
7995,-200,52,-88
7957,-2839,34,-86
8016,-1262,64,-119
7697,-2300,84,-122
8322,421,117,-41
8369,-3313,35,-131
8061,16,97,-89
7740,-2545,68,-129
8247,-520,109,-91
8645,-428,52,-109
8563,-2533,59,-148
8346,-254,70,-64
7997,-2578,3,-118
8377,-1661,61,-136
7787,-1543,44,-113
8008,-325,109,-77
7898,-2699,59,-120
8153,626,127,-74
7530,-2449,53,-142
7732,-2966,48,-147
7758,1322,108,-50
8177,-2526,67,-114
8157,-1798,68,-107
7641,22,110,-44
8008,-2210,57,-119
8348,-2196,52,-126
7782,-1639,74,-98
7727,-1315,51,-75
7921,-2213,54,-129
7518,-371,87,-114
7537,-1768,56,-126
7854,-1289,57,-73
7076,-1969,89,-95
8171,-2049,49,-134
4027,-2070,63,-110
6352,74,84,-77
4328,-1029,64,-116
7587,-1964,58,-140
5153,-1622,78,-93
4470,-1426,79,-81
5779,-1060,33,-103
5518,-1498,78,-99
5312,-1306,47,-92
5831,-1501,94,-90
5998,-1361,76,-117
5448,-1106,60,-130
5681,-1229,68,-96
5170,-1263,61,-101
5407,-1303,45,-82
5402,-1078,107,-113
5944,-1597,80,-86
4833,-1378,60,-102
4829,-1400,68,-148
5737,-1525,79,-109
5078,-1072,75,-110
4861,-1323,85,-82
5634,-2087,63,-148
5300,-1734,37,-94
6660,-1710,71,-134
6713,-1009,93,-84
6566,-1128,85,-116
5426,-1552,89,-85
6133,-1616,20,-134
6869,-1510,43,-81
3902,-1284,67,-78
4977,-1080,64,-105
5567,-1617,85,-60
6143,-1945,39,-118
5412,-1180,68,-118
5079,-1767,52,-133
4518,-1420,71,-129
5665,-1492,76,-93
5466,-2400,87,-119
5398,-1075,82,-64
5495,-1817,99,-104
5746,-1121,41,-105
3706,-1449,82,-111
4126,-1480,84,-84
5666,-931,60,-109
4499,-2115,96,-122
5513,-1894,63,-112
4634,-1410,103,-110
3491,-1484,59,-95
3849,-1342,41,-109
3957,-1326,72,-106
4342,-1673,17,-119
3385,-1628,60,-123
2486,-1246,46,-127
5413,-1673,58,-96
3447,-1666,72,-85
2385,-1643,30,-141
2424,-1731,40,-154
4477,-1199,72,-99
2955,-1236,63,-79
1834,-1579,52,-72
1737,-1369,34,-125
3605,-1855,619,-117
2696,-1673,46,-121
4766,-1252,69,-110
2993,-1375,77,-85
3296,-1533,42,-120
2245,-1236,47,-93
2628,-1545,45,-134
2947,-1007,19,-109
2444,-2353,74,-117
2254,-710,117,-101
4809,-1354,86,-80
5707,-1419,82,-98
1917,-1620,45,-110
3167,-910,63,-76
3893,-2360,104,-124
3005,-1642,38,-100
3789,-1500,87,-87
3544,-1175,93,-101
3970,-1469,33,-96
7085,-1912,82,-91
5332,-1246,98,-124
6056,-1546,86,-107
6646,-1564,78,-99
4264,-1815,26,-91
4147,-1378,102,-98
3792,-1799,68,-104
2517,-1085,68,-96
5249,-1274,80,-69
4951,-1586,50,-105
6425,-1279,81,-103
6523,-1954,71,-104
5768,-1607,38,-84
6704,-1087,86,-134
7793,-1547,45,-89
8279,-1331,51,-113
7661,-1317,74,-127
7648,-1746,53,-144
8745,-905,87,-88
7875,-1973,94,-113
8233,-1112,77,-111
7906,-1234,43,-138
7981,-1417,71,-119
8892,-2274,39,-89
7621,-871,97,-91
8065,-1308,62,-137
7990,-1561,103,-97
8178,-1173,74,-109
7481,-1616,8
SCAN 22 - Right to Left
1,-103
7984,-898,93,-54
7592,-684,85,-100
7931,-860,103,-63
8135,135,89,-68
8269,-278,109,-60
7548,228,117,-67
7465,3277,129,-28
7063,-1282,82,-106
8004,3830,153,-36
7841,-1021,59,-91
7293,2461,200,-19
7911,283,79,-11
7326,1523,95,-61
7734,3518,114,-37
7781,-1964,37,-84
8773,2284,115,-36
8063,756,105,-85
7928,3829,137,1
7622,-704,56,-46
7735,1447,97,-25
7494,-1692,109,-80
6830,2498,111,-40
7375,620,59,-79
6417,2309,129,-40
5938,945,120,-62
7108,1689,110,-37
5112,2072,111,-43
5859,821,85,-66
4671,2518,131,-10
4000,-299,90,-97
3721,3368,146,-22
4061,-1255,67,-88
6043,2513,115,-63
6107,2006,113,-13
8987,31,97,-66
4583,2168,122,-38
6326,1674,109,-35
6396,1711,122,-61
4272,2449,150,-66
5570,-288,88,-96
3186,3363,135,-23
1767,-468,51,-74
4155,2608,143,27
3466,659,104,-50
2286,-78,108,-79
3380,2513,124,-44
2292,559,58,-83
4194,833,105,-54
953,2404,107,-39
4070,-354,64,-39
5652,3026,108,-5
3652,-689,94,-40
5403,3342,111,6
3977,1252,129,-21
3934,842,136,-57
3495,2575,137,-28
2608,-466,91,-78
1538,2761,151,-2
6139,1354,111,-39
3924,488,114,-109
3125,1865,124,9
4005,1858,112,-50
4585,-304,61,-88
1083,2088,118,-23
4955,1602,125,-69
4414,900,73,-50
3785,784,113,-73
2958,2380,154,-34
4131,860,91,-73
4570,311,79,-53
3442,2244,128,-5
3385,1472,134,-51
5910,452,80,-42
3388,1903,119,-17
5443,1366,94,-49
5118,1695,101,-28
4116,2343,117,-38
4813,-589,77,-55
5275,1456,84,-54
4433,1334,103,-81
4912,1241,95,-56
44589,1277,98,-53
4995,956,144,-65
3922,1092,78,-40
5323,938,116,-65
6474,1006,97,-53
5695,1026,147,-45
5976,1028,87,-56
4516,1519,102,-40
5830,934,143,-71
5771,1257,82,-37
6302,996,114,-48
6965,1234,106,-45
5662,1164,-538,-62
5713,846,102,-31
5605,1645,117,-77
6307,1286,124,-27
5941,994,84,-54
5635,605,122,-75
5218,1469,104,-12
5676,1255,87,-104
6261,1264,128,-41
6139,1579,86,-65
5479,1835,95,-42
5622,1595,112,-32
4622,1948,126,-36
4484,675,74,-70
5546,1076,101,-7
5561,867,92,-69
6760,1217,107,-48
6020,1308,22,-77
5155,1039,99,-62
6898,1258,97,-51
5951,955,81,-36
5089,1381,132,-48
4596,1027,129,-56
5634,1494,90,-41
6362,1128,110,-78
4581,1420,101,-45
6008,1516,99,-58
6331,917,110,-25
8169,1495,116,-53
7393,1208,84,-80
7686,907,117,-81
7910,1055,106,-33
8145,1803,102,0
7173,1069,86,-71
7830,883,99,-92
7731,1567,89,-80
7644,1379,139,-78
7293,1443,137,-20
7665,1200,111,-20
7492,1638,112,-83
7752,795,109,-59
8496,1211,95,-17
8124,1055,116,-53
7245,1104,117,-66
7892,1408,83,-51
3855,1661,104,-51
7814,904,115,-72
7665,1109,75,-32
8227,1144,94,-77
7900,1362,128,-70
8160,1359,133,-41
8242,1520,81,-53
7775,894,94,-59
8305,1222,65,-82
7911,1312,118,-15
7900,1374,103,-82
8278,856,92,-43
8331,1457,70,-39
7991,1085,132,-49
8090,1097,109,-46
45827,1700,104,-22
7866,1032,121,-62
7376,1382,108,-30
8648,1059,105,-38
8028,990,103,-80
8225,1187,73,-33
8080,1336,126,-50
8294,1362,125,-59

SCAN 23 - Left to Right
9610,917,101,-26
8091,1288,161,-57
8790,-92,71,-90
8360,-114,644,-77
8098,97,65,-116
8703,-302,61,-89
8810,-1798,54,-155
8214,684,139,-113
8353,-2917,66,-59
8353,-452,71,-64
8595,-2387,30,-97
8758,-777,94,-90
8631,-2778,21,-138
8464,329,76,-44
8143,-3611,70,-147
7882,30,97,-94
8152,-744,41,-108
8340,-2270,83,-91
8335,-284,74,-95
8414,-2310,48,-119
8132,-1076,70,-113
8041,-2269,14,-143
7700,-2337,33,-101
8077,-32,118,-94
8257,-2198,30,-141
7852,-1667,65,-100
3755,-103,82,-48
7814,-2131,-1063,-110
7940,66,78,-48
7476,-1365,32,-95
7725,-2677,60,-133
7800,-1186,75,-107
7861,-223,94,-47
7408,-1901,59,-116
7474,-2081,60,-154
8148,373,855,10
8055,-2310,-454,-110
7619,-2401,63,-100
7530,-2240,28,-109
8058,-614,99,-98
8275,-1848,65,-92
7480,-1084,57,-79
7734,-908,72,-86
7740,-1785,72,-112
7588,-1270,66,-114
7756,-2129,58,-139
6170,-1466,96,-121
5909,-1823,71,-95
5619,-1882,29,-131
5275,-1223,72,-127
6066,-1444,47,-82
5991,-1241,34,-91
5993,-1195,102,-113
6231,-1456,-188,-52
5310,-1484,74,-94
5937,-1301,59,-104
5363,-1154,96,-108
4396,-1264,97,-86
5790,-1134,36,-89
5331,-1418,81,-135
5755,-1155,66,-148
5322,-1436,58,-123
5077,-1558,38,-92
5434,-1219,56,-101
6656,-1651,103,-94
6212,-1480,58,-109
4534,-1398,59,-108
5474,-1852,51,-113
5554,-2018,37,-98
5161,-1321,52,-99
5473,-971,86,-83
5843,-1185,65,-91
5888,-1580,73,-128
4821,-1358,33,-105
5659,-1487,62,-83
6592,-1856,53,-130
5452,-1382,53,-116
5282,-1954,76,-136
5965,-905,62,-100
5136,-1509,46,-108
4721,-1597,80,-104
4120,-1783,40,-111
5411,-1018,50,-115
6085,-2346,71,-119
5532,-1509,37,-132
5630,-1681,77,-89
5193,-1178,65,-128
4356,-1556,57,-107
6757,-1263,86,-40
3863,-1319,44,-99
4066,-1365,60,-119
4513,-1991,72,-150
6376,-1164,56,-106
5074,-1893,45,-84
4139,-1241,81,-75
5394,-1447,56,-78
4475,-1426,49,-92
2895,-1289,61,-93
4718,-1257,89,-63
5613,-1494,62,-107
3612,-1866,42,-81
1832,-2001,65,-112
4611,-1320,81,-77
1988,-1497,75,-110
4074,-1408,74,-137
3058,-1061,79,-93
4759,-1463,103,-100
2374,-1857,90,-98
4152,-2304,84,-134
3873,-1406,70,-108
3237,-1413,125,-146
2874,-1815,55,-117
4346,-985,38,-104
3156,-1611,100,-106
3699,-1258,39,-122
2277,-1702,58,-114
5245,-2008,82,-111
1690,-690,59,-73
3902,-1445,96,-63
4150,-1819,60,-109
4028,-928,72,-89
1844,-2141,106,-70
3814,-1479,46,-137
2071,-1649,73,-93
3959,-1194,104,-62
7066,-2104,11,-97
4055,-1229,124,-91
5930,-1091,78,-75
4916,-1294,57,-99
6888,-1815,83,-127
4422,-1389,47,-97
5598,-2144,80,-112
4429,-1623,57,-94
4509,-992,89,-102
4718,-2376,79,-105
5152,-506,307,-125
4902,-1858,72,-64
5128,-1353,97,-103
6698,-1506,73,-77
6110,-1456,84,-131
6823,-1728,44,-122
7844,-1760,72,-89
7289,-1185,67,-134
8094,-1131,47,-118
7590,-1628,63,-119
7879,-1453,87,-96
7697,-1856,44,-86
7952,-1573,103,-131
8099,-1096,81,-75
7509,-1377,65,-133
8125,-1402,104,-110
7993,-1536,96,-87
7458,-1293,43,-91
7868,-1800,976,-112
7760,-1891,65,-126

SCAN 24 - Right to Left
8093,-1653,35,-75
8107,-1601,76,-80
7986,-226,74,-95
7240,-786,92,-80
7900,-93,102,-63
5886,312,121,-83
8548,517,95,-91
8283,995,146,-89
7821,1850,95,-31
8108,216,72,-31
7506,1086,85,-66
8552,2536,91,-52
7305,-1458,42,-73
7823,3932,114,0
8051,231,92,-84
7947,930,136,-68
7293,2470,129,-12
8008,287,127,-73
8161,2750,144,-58
8301,363,104,-53
7336,-953,45,-79
6802,1799,93,-32
1665,2715,139,3
8797,-1043,60,-104
5987,2342,136,-47
4879,2587,147,-35
6633,-68,96,-112
4703,2869,-184,37
4186,424,82,-80
3853,218,86,-59
4594,3546,72,-37
3541,-2268,27,-100
