laser,gyro_x,gyro_y,gyro_z


SCAN 1 - Left to Right
7961,1134,117,-40
7801,1283,147,-64
8205,1447,106,-31
8274,1071,117,-58
8340,836,119,-50
6803,1282,71,-80
8161,1214,93,-36
7848,1145,75,-64
8301,1685,97,5
7275,1867,110,-47
8357,637,120,-76
7847,1397,108,-29
7933,1178,74,-61
8027,1359,149,-75
8386,1620,103,-21
7517,1296,96,-85
7422,960,131,-65
8060,1074,91,-80
8144,1731,-404,-52
7253,1185,146,-30
8297,627,125,-74
7515,1304,78,-53
8328,1298,136,-64
7989,1454,109,-77
8053,1468,114,-36
7690,1048,106,-56
7747,2020,109,-42
7188,1030,112,-82
7328,734,83,-66
7835,1054,101,-69
7562,1339,71,-39
7602,1012,123,-64
7525,1484,55,-65
8055,1821,90,-27
7859,803,105,-60
8070,1380,104,-69
7510,1198,130,-52
8550,1350,108,-45
7952,1850,132,-59
8117,1583,110,-83
8061,766,104,-82
7894,1224,74,-33
7747,1420,131,-53
7641,845,142,-67
8123,1681,101,-45
2019,1194,95,-68
8399,1124,111,-68
8171,1335,71,-25
8071,1256,98,-47
7743,1287,143,-57
8649,1593,101,-46
8184,1472,124,-25
8178,1028,105,-97
7784,1521,92,-46
7767,1115,100,-57
7999,1033,-961,-91
8099,937,72,-57
8292,1266,119,-61
7942,858,100,-55
7931,748,111,-71
7994,1378,119,-25
7710,970,149,-59
8382,1379,101,-63
8377,1013,105,-39
7973,1321,116,-49
8422,1730,88,-73
8293,882,427,-59
7770,1370,81,-66
8416,618,103,-49
8301,1690,90,-56
8128,908,128,-55
8180,1073,97,-46
7858,1574,129,-19
8256,985,135,-96
8133,1184,31,-65
8835,1146,112,-29
8810,836,123,-53
8800,1290,108,-13
8702,1508,88,-22
8790,972,136,-59
9018,1177,114,-68
8994,1225,67,-35
8833,1393,137,-19

SCAN 17 - Left to Right
16574,1190,120,-45
8863,869,82,-39
9116,162,84,-80
9054,-104,62,-90
8846,-138,86,-85
8546,-597,55,-103
8446,-192,82,-78
8207,-2149,36,-146
8508,-663,75,-81
8882,-1585,87,-141
8146,-3657,69,-137
8815,-1971,94,-75
8360,-4085,3,-168
8316,1660,105,-62
8243,-1683,76,-101
8852,-441,95,-95
8630,-3382,25,-138
8562,-534,63,-95
8366,-2350,66,-89
8046,-1158,68,-94
8201,-1437,69,-104
7949,-2182,61,-193
8321,-1142,58,-94
8462,-1539,-178,-118
8282,-2362,58,-106
8093,-1763,40,-73
8062,-3496,54,-124
8369,3,102,-81
8034,-1649,65,-116
7740,-2802,41,-130
8195,-284,113,-78
8053,-3109,72,-119
8243,346,121,-83
7927,-1215,75,-94
7586,-2372,38,-141
8029,126,118,-78
8691,-2966,64,-164
7859,-2174,67,-140
8041,79,77,-84
7145,-2909,41,-184
7958,107,128,-81
8267,-2047,71,-134
7976,-1751,50,-123
7976,-2218,41,-132
8549,-501,114,-105
8422,-1687,43,-91
8143,-1489,95,-97
8000,-2550,71,-174
7585,-1695,50,-97
8153,-733,67,-89
7637,-1918,69,-105
8149,-2199,48,-108
8352,-592,68,-94
7949,-1359,81,-112
8217,-1533,105,-143
8362,-1707,69,-105
8256,-1703,80,-94
8239,-2137,65,-109
7603,-2135,48,-132
7275,-272,104,-124
7989,-1812,37,-92
7238,-1456,76,-91
8137,-1199,76,-117
7764,-1339,85,-68
8294,-1262,73,-135
8365,-1618,82,-93
7401,-1231,42,-109
8322,-1548,83,-141
8406,-1432,82,-113
7985,-1244,71,-105
8851,-1066,96,-119
8163,-1219,67,-97
8209,-1314,91,-102
7727,-1930,103,-114
8625,-1348,107,-115
7522,-1349,89,-132
7744,-1143,60,-117
8154,-1644,85,-107
8360,-1328,94,-116
8063,-1479,64,-91
8537,-1336,78,-126
8101,-1614,51,-91
8112,-1599,61,-103
7666,-2197,73,-129
8206,-926,101,-105
8568,-2390,92,-135
7734,-1308,57,-110
7734,-1375,102,-144
8027,-1137,80,-99
7894,-1369,38,-91
8096,-1525,67,-144
7641,-1930,32,-116
7529,-892,72,-133
7518,-1606,76,-102
7844,-1575,27,-117
7290,-1301,66,-130
7633,-1363,67,-144
7913,-1436,68,-98
8110,-941,63,-98
7087,-2296,40,-129
7687,-1143,109,-93
7123,-2041,66,-137
7717,-1608,70,-98
8231,-1915,57,-97
8274,-841,62,-140
8179,-1287,77,-128
8161,-788,96,-97
8031,-1871,49,-143
7886,-1358,66,-129
8356,-1257,44,-132
8277,-1795,80,-131
8558,-1978,54,-133
7470,-845,62,-120
8638,-1706,75,-136
8388,-1452,21,-72
7728,-1647,59,-82
7811,-965,70,-97
8189,-1571,33,-139
8390,-1121,100,-67
8188,-1997,18,-124
7814,-1446,59,-116
7782,-1894,89,-130
7384,-1166,67,-122
7536,-1530,91,-136
7855,-846,36,-122
8617,-1883,42,-137
8324,-1737,63,-109
8323,-1182,46,-129
7950,-1513,65,-121
4965,-1367,78,-73
8655,-2226,28,-104
8247,-1486,90,-102
8341,-1715,52,-146
7998,-1191,51,-93
7828,-1316,87,-89
8131,-1251,63,-69
7894,-1905,71,-153
7952,-787,88,-119
8639,-2109,19,-111
8291,-1394,76,-103
8462,-1083,73,-69
7748,-1686,40,-115
7552,-1469,105,-133
8093,-1470,66,-113
8114,-115,106,-66
8156,-2413,72,-93
7784,-1130,77,-86
7195,-1228,90,-123
8071,-1461,52,-98
7906,-1544,82,-129
7982,-930,69,-118
7954,-1783,58,-103
7826,-1175,33,-108
8222,-1824,42,-113
8069,-1555,99,-91

SCAN 18 - Right to Left
8282,-1665,7,-103
8338,-1434,52,-110
7575,-822,80,-113
8085,129,97,-60
8413,-221,105,-83
8490,265,88,-47
8350,2095,132,-65
8415,2457,133,-41
8519,-716,77,-73
8598,-180,114,-51
8309,1368,127,-87
7536,3094,151,-22
8463,-877,52,-68
8151,2748,86,-33
8342,-269,73,-91
8656,839,82,-29
7971,684,120,-79
7995,1091,63,-12
8821,3332,107,-64
8428,-613,78,-95
7795,3590,124,-35
8232,-1483,53,-95
7838,3721,133,-29
8179,202,89,-81
7345,2811,133,-55
7781,201,84,-100
7742,2446,116,-34
8230,-357,72,-70
8312,860,108,-54
8191,2879,114,-26
8320,82,65,-52
8061,1038,76,-47
8272,2549,127,-45
8255,344,62,-71
7804,2260,149,-35
7835,47,73,-93
8013,3012,146,-38
8163,262,78,-100
7625,2993,135,-25
7940,-98,52,-71
7393,3208,142,-18
7931,201,100,-75
7755,3050,126,-35
7252,-410,106,-80
7856,909,83,-52
7754,2181,114,-34
7484,-599,37,-102
7507,1944,132,-26
8142,1189,88,-71
7748,3079,123,-22
8321,-1399,56,-72
7541,1816,99,-31
8282,2088,112,-32
8125,1394,101,-58
8420,1353,86,-75
7958,1917,126,-69
8135,34,77,-59
7787,1884,90,-29
7537,1401,130,-66
7695,1236,74,-65
7859,363,80,-74
7775,1465,105,-52
8348,1244,109,-49
7674,1261,82,-19
7055,1469,115,-55
8012,1978,123,-59
8230,963,94,-56
7934,730,137,-85
8849,1882,113,-30
7932,1203,100,-67
7211,2251,124,-19
7697,1514,100,-60
7783,304,94,-89
8054,1452,109,-51
7590,1130,151,-75
7800,1142,122,-44
8302,1328,124,-69
8659,1015,138,-50
7932,1243,128,-40
8168,1027,99,-64
7719,1011,104,-52
7628,1439,119,-37
7422,1169,114,-39
7837,1225,92,-52
8265,1115,116,-29
7401,923,115,-99
7796,889,120,-69
8500,1239,102,-65
8107,1122,111,-47
7737,1330,113,-60
7949,1321,119,-48
8164,1009,111,-49
7295,1090,112,-112
7940,1860,89,-23
8124,1112,125,-74
7498,1235,97,-32
7584,1365,114,-47
7975,890,102,-68
8305,899,115,-41
7035,970,90,-76
7924,1069,162,-131
7697,1359,74,-78
8044,1741,106,-40
7982,1825,132,-44
6802,1190,113,-77
7721,2026,97,-32
8557,557,102,-62
8344,1081,122,-43
7817,1052,117,-86
8305,1097,92,-76
7749,1265,147,-60
8281,1294,105,-95
8544,1048,130,-65
8290,1458,91,-27
8045,1365,105,-83
8252,1636,130,-85
8064,943,99,-107
8566,1586,102,-48
7822,900,114,-88
7699,1386,114,-57
8331,1352,146,-66
8048,992,132,-44
7837,1399,118,-54
1922,1828,132,-43
7876,555,85,-67
7831,1697,90,-32
8282,1167,99,-68
8229,755,87,-48
8378,1478,153,-45
8704,1011,81,-22
7879,1391,121,-58
8481,889,112,-82
8663,1465,114,-36
8252,858,147,-57
7733,1662,81,0
8087,1021,138,-56
8316,1375,135,-47
8498,713,116,-65
8624,1352,100,-50
8362,1330,149,-51
8087,982,153,-63
8336,1355,80,-34
8707,1617,150,-41
7949,1476,91,-35
8657,1147,120,-58
6333,1301,108,-59
8231,979,90,-66
8617,1206,95,-95
8355,1317,116,-52
8475,927,141,-50
8358,1288,95,-55
9033,1311,107,-71
8426,1221,137,-47
8649,1257,141,-75
8520,1082,81,-52
8967,1121,104,-61
8569,1001,100,-49
8534,1331,96,-44
8429,907,137,-67
9042,1649,-224,-41
8468,916,102,-39

SCAN 19 - Left to Right
8425,1288,119,-78
8734,1109,58,-46
7895,484,113,-87
8699,-253,67,-74
7997,-68,82,-62
8328,-278,127,-117
8782,-1777,48,-123
8010,-187,107,-76
8723,-1503,54,-122
8340,-973,78,-76
8603,-304,67,-109
8904,-3107,27,-117
8230,-44,28,-105
1508,-3403,20,-157
8533,272,75,-113
8309,-1596,94,-121
8499,-2966,62,-166
8893,-91,81,-84
8509,-2029,93,-143
8256,-2372,48,-134
7860,-1078,96,-89
8473,-687,96,-125
8386,-2693,25,-115
8168,-1527,79,-82
8834,446,96,-76
8100,-2943,85,-164
8519,-755,87,-106
8483,-395,97,-101
8244,-1926,38,-146
8445,-1494,83,-76
8228,-2980,47,-149
8029,-1495,82,-97
7710,-354,97,-105
8213,-2265,45,-114
7909,-430,105,-100
7553,-1890,33,-123
7373,-1374,76,-101
7945,-1168,48,-74
8066,-2465,48,-149
8127,-461,96,-75
7278,-3269,54,-135
7558,-872,76,-80
7924,-1291,84,-87
7779,-2487,72,-93
7337,-265,76,-96
7771,-2217,5,-129
7624,-780,58,-102
7836,-1644,70,-117
7555,-2076,64,-89
8226,-2093,57,-175
8143,-369,90,-128
8115,-1138,-1295,-106
7238,-1770,123,-119
6993,-1329,67,-83
7759,-1606,75,-104
7987,-2116,608,-152
7893,-2128,88,-120
8159,-288,92,-123
8320,-1562,79,-93
7596,-1208,82,-135
7491,-1299,90,-124
8020,-1353,76,-120
8009,-1386,89,-128
8282,-1199,91,-99
7987,-1101,73,-106
7823,-1414,80,-123
8025,-1380,95,-99
7766,-1774,83,-123
8395,-1342,37,-112
8480,-1186,99,-85
8007,-1114,79,-82
7636,-1290,82,-96
8126,-1358,72,-118
7576,-2023,23,-129
7979,-1335,69,-92
7480,-1315,77,-114
6845,-1170,61,-94
7965,-1570,94,-123
8126,-1273,107,-118
7311,-1568,44,-148
7906,-1943,68,-87
8113,-1797,77,-98
7520,-1192,87,-102
7993,-1637,60,-133
7819,-1211,51,-80
8242,-1876,63,-155
7599,-1479,64,-74
7714,-1966,71,-103
7626,-785,87,-105
7745,-1625,75,-131
7919,-1690,58,-140
7906,-1350,110,-88
7973,-1284,50,-97
8109,-1689,80,-69
8052,-862,76,-104
7735,-1828,88,-112
7783,-1271,85,-108
7600,-1566,54,-125
7533,-1269,72,-120
8493,-1390,104,-67
7933,-1502,41,-113
8339,-1781,90,-127
7768,-1427,47,-109
8843,-1733,80,-108
7989,-644,41,-90
7906,-1827,62,-147
8108,-1250,86,-110
8002,-2262,72,-120
8163,-1275,77,-92
7984,-815,62,-114
7580,-1173,56,-117
8128,-1381,74,-128
7872,-1535,58,-115
7753,-1673,100,-101
8278,-1602,56,-96
8298,-1324,62,-149
7890,-1642,81,-95
7537,-818,73,-136
7149,-1539,77,-99
7763,-1491,49,-132
7688,-1145,75,-115
7596,-1993,55,-109
7793,-2229,61,-92
7715,-791,70,-88
7517,-1687,64,-90
7827,-1290,54,-108
7760,-1834,55,-101
7650,-1324,55,-142
8135,-1574,64,-152
8162,-1492,109,-91
7504,-1883,50,-142
7082,-1082,67,-78
177,-1893,45,-134
7225,-1638,37,-140
7723,-1505,92,-87
7861,-894,67,-99
7726,-1693,81,-161
8367,-1922,71,-110
8162,-1366,68,-147
7783,-1813,106,-153
8549,-1301,82,-77
7765,-1178,79,-123
7962,-1514,100,-116
7686,-1460,74,-95
7932,-1190,46,-94
8282,-1825,85,-91
7829,-1064,65,-63
7252,-1549,76,-144
8606,-1379,76,-136
7523,-1828,68,-81
7528,-1570,77,-88
7896,-841,83,-120
8030,-1373,76,-133
8368,-2138,77,-143
8843,-1602,51,-
SCAN 20 - Right to Left
136
8893,-1643,54,-106
8261,-576,101,-85
8594,-403,95,-75
8816,-40,66,-61
8255,589,104,-57
8795,2272,127,-47
8408,-1107,36,-58
8085,1963,104,-47
8121,1199,142,-88
7542,1278,121,-95
8112,3464,163,-34
8103,-579,42,-110
8957,2622,130,-35
8044,1845,107,-35
8690,848,91,-84
7847,2063,147,-74
8296,1149,82,-68
7527,-80,79,-73
7811,1212,116,-76
7822,3111,126,-55
8154,-1963,5,-112
8404,2911,113,-31
7836,-537,98,-130
8098,2430,130,-13
8224,1214,127,-67
8590,2463,112,-41
7827,-543,72,-99
7775,969,100,-105
8010,306,84,-112
7573,2958,148,-22
8066,37,123,-79
7712,1776,156,-82
7446,3298,99,-67
7625,-484,91,-84
7503,3290,109,-1
8034,-164,60,-67
7953,431,117,-61
7021,2683,116,-32
6931,-10,74,-119
7526,1945,138,-48
7548,1892,137,-89
7708,1177,116,-58
8183,74,113,-51
7370,2671,101,-51
8096,-697,65,-77
7975,1979,100,-51
7318,1797,83,-56
7901,283,79,-66
7649,1493,130,-17
7272,1148,123,-52
8145,912,83,-87
7911,1954,118,-84
7719,962,98,-80
7286,862,112,-70
7716,1824,120,-24
7533,1907,126,-49
7891,1226,88,-75
7643,429,119,-81
7573,1584,133,-41
7733,1157,92,-62
7999,1747,90,-45
7743,1605,108,-26
7727,448,105,-80
7054,1558,99,-41
7288,1237,122,-76
7713,1169,120,-66
3880,1259,98,-86
8683,1471,113,-76
7117,2402,79,-2
7921,-217,75,-78
7832,1323,76,-54
7275,1625,122,-45
7296,1537,118,-67
7855,1855,134,-55
7572,1199,95,-45
7976,420,78,-74
8030,1429,125,-57
7880,1160,100,-83
8137,1012,122,-38
7867,1181,109,-52
7658,1221,98,-63
8079,1479,113,3
7594,921,114,-25
7601,997,93,-83
7939,1004,115,-74
7449,1011,115,-64
8102,965,115,-54
7533,1377,100,-16
7911,1440,94,-54
7352,1036,107,-37
7573,1320,112,-65
7697,1020,81,-93
7535,1142,106,-47
8635,1276,78,-41
7264,859,111,-52
7773,1392,122,-94
7518,1573,119,-42
7913,549,73,-75
7360,1058,102,-70
8502,1152,119,-51
7671,1643,117,-73
7674,1349,163,-59
7597,1396,39,-52
7434,1235,117,-57
7533,1789,109,-50
8400,1039,133,-36
7570,982,130,-35
7513,1174,102,-69
8092,1076,100,-62
7425,1280,120,-77
7635,1327,84,-62
8315,1173,88,-70
8008,1988,122,-29
8416,747,104,-60
8203,1421,91,-13
8082,1143,117,-73
7460,1481,103,-33
8439,1679,91,13
7849,874,132,-33
8058,1367,114,-50
8546,1144,106,-68
1851,1482,91,-56
8027,745,130,-66
7881,1655,91,-16
7979,1781,109,-55
8385,1258,109,-14
8055,1028,117,-62
8173,1102,132,-83
8434,1421,86,-61
7692,1164,101,-48
8548,1291,95,-49
8029,841,116,-55
8271,1121,87,-52
7742,1454,127,-73
8012,889,103,-79
8353,1615,75,-2
8476,1069,93,-45
8603,1135,151,-65
8051,1135,120,-71
8056,1052,83,-89
8396,1004,118,-69
8039,1513,90,-68
8039,1214,109,-48
8341,1361,119,-38
7697,1387,85,-63
2331,1002,45,-63
8541,1322,131,-50
43093,1045,110,-57
8046,1395,107,-28
8004,1030,142,-92
8008,1311,137,-43
8903,892,-74,-28
7771,1703,131,-51
8886,1005,83,-72
8773,1472,109,-44
8569,707,105,-74
8597,964,63,-54
8705,1392,117,-30
8532,941,145,-91
8742,1171,115,-66
8772,1239,96
SCAN 21 - Left to Right
,-35
9572,1134,62,-67
8664,751,104,-118
8891,492,124,-110
8208,-163,100,-88
8348,-258,60,-104
8664,-396,63,-44
8819,-1199,99,-99
8042,-552,81,-98
8883,-1186,69,-97
7969,-3551,56,-138
8278,1219,145,-123
8097,-4181,46,-181
8247,1409,120,-81
8416,-3254,25,-145
8856,128,135,-38
8771,-3704,38,-159
8591,579,118,-93
8186,-3374,57,-209
8402,1375,118,-89
8099,-3507,64,-139
7928,60,107,-98
8332,-721,83,-138
7779,-2570,50,-161
8229,-332,72,-76
7794,-3677,29,-124
7846,695,123,-122
7955,-1181,63,-95
8077,-2371,76,-133
8498,-595,47,-88
5954,-2766,56,-98
8572,-427,163,-73
8311,-1950,61,-100
8033,-1856,43,-119
8269,-569,101,-110
8043,-1485,41,-67
8198,-2939,53,-121
8612,677,92,-72
8692,-1101,61,-114
8443,-2420,96,-104
7914,49,90,-95
1632,-1464,65,-87
8064,-2650,54,-141
8107,-541,69,-104
8310,-1727,72,-136
8222,-1489,45,-77
8215,-1052,111,-83
8050,-2020,71,-127
8387,-1415,96,-109
8228,-2008,33,-134
7546,-1362,91,-79
8325,-1134,78,-99
7270,-1925,61,-100
7960,-1432,105,-113
7378,-1081,85,-113
8027,-1947,12,-129
7808,-2348,40,-89
8201,-1386,68,-114
8121,-1183,80,-99
8483,-1827,85,-94
7468,-1092,83,-132
7910,-1147,76,-102
7519,-1387,65,-102
7789,-1518,54,-64
7598,-1099,70,-79
8347,-1678,81,-146
7491,-1338,55,-123
7587,-1489,87,-115
7477,-1432,112,-131
7482,-1338,44,-122
7913,-924,72,-95
7656,-1254,119,-123
7051,-1365,37,-95
8412,-1783,80,-135
8416,-1513,34,-126
7831,-1348,49,-109
7382,-1395,67,-122
7906,-1132,77,-120
7608,-1399,90,-98
8516,-1546,79,-107
7182,-1500,63,-108
7757,-1465,56,-131
8274,-1443,75,-88
7513,-2022,81,-126
7663,-1331,83,-129
7578,-1724,84,-143
7578,-1472,41,-90
7330,-1270,72,-99
7264,-1251,65,-132
7442,-972,85,-123
7844,-1765,81,-118
7661,-1675,88,-133
8179,-1477,62,-72
7339,-1347,69,-119
7594,-1590,52,-131
8178,-1185,54,-78
8854,-2117,75,-130
7979,-990,66,-99
7071,-1515,44,-151
7450,-1650,58,-122
7674,-1229,57,-118
7856,-1430,85,-129
6501,-1654,62,-116
7638,-1535,42,-100
7901,-1524,81,-93
7401,-947,50,-121
7502,-1412,89,-98
8008,-2149,78,-135
7268,-1071,41,-89
8572,-1424,91,-100
7874,-1602,70,-129
8026,-1347,44,-102
7619,-1985,106,-112
8417,-1447,92,-93
7915,-1203,94,-111
8345,-2059,67,-132
7780,-1645,60,-97
7576,-1367,80,-79
7553,-1255,46,-121
7856,-1213,73,-102
7609,-1409,94,-95
8090,-1728,43,-121
7821,-1506,53,-112
7893,-1121,39,-124
8047,-1482,90,-121
7580,-1316,75,-86
7694,-1720,83,-112
7132,-1877,61,-117
7629,-1156,503,-106
7580,-1720,92,-113
8168,-1899,64,-94
7543,-1157,53,-121
8018,-1562,76,-115
7711,-1206,71,-116
7544,-1983,51,-141
8145,-862,82,-78
7442,-1740,7,-84
7658,-1552,99,-113
7566,-1476,40,-139
7614,-1776,95,-120
7691,-1503,125,-143
7299,-1121,60,-106
8085,-1800,396,-129
8328,-1697,62,-92
8203,-1445,68,-80
7957,-1738,112,-118
8091,-1116,93,-91
7732,-1996,68,-106
8054,-976,64,-89
7697,-1498,41,-110
7892,-1467,70,-115
8076,-1180,72,-131
8609,-1746,71,-140
8148,-1100,59,-130
7993,-1690,93,-101

SCAN 22 - Right to Left
48117,-1967,66,-113
8097,-609,80,-82
8132,-403,48,-141
8004,-219,66,-93
8223,-151,79,-77
8291,453,140,-69
8298,2523,157,-82
8198,-299,78,-98
8018,3524,138,-50
8162,272,79,-97
8176,-390,83,-75
7411,3269,140,-72
8568,2637,120,-81
8103,-170,80,-35
8563,3024,139,9
8075,-336,97,-67
8290,2457,116,-41
8734,788,120,-94
8664,1637,135,-81
8889,1328,109,-82
7641,1692,60,-73
8222,2012,117,230
7593,1114,93,-74
8832,1741,127,-84
8030,1423,118,-38
8304,772,116,-95
8279,2298,127,-17
7766,-501,98,-91
7644,3080,137,-18
8338,508,108,-65
7942,2785,139,-32
7770,-877,68,-81
8804,3617,112,-29
7551,-586,58,-66
8160,1332,90,-54
7903,2143,129,-47
8297,-336,72,-52
7973,3537,118,-33
7842,-234,97,-40
7935,2297,140,-40
7704,-894,34,-53
7743,3363,125,-17
7380,-2703,58,-111
7793,3465,104,-11
7806,1213,126,-67
7638,296,110,-50
7897,2005,82,-47
7116,1745,84,-51
8174,-303,86,-56
7812,2218,123,-42
7184,371,94,-97
7748,391,94,-114
7853,2325,117,-30
7279,217,108,-66
8033,1239,118,-32
38367,1550,135,-37
7972,1662,121,-65
7591,2164,119,-54
7234,-291,88,-82
7377,1826,119,-54
7922,1526,95,-67
7605,1067,118,-50
7920,2483,121,-36
7713,2250,115,-22
7860,-131,105,-73
7494,1581,127,-23
7833,1103,131,-33
8073,1451,108,-56
7923,1268,102,-44
8353,1419,99,-61
7894,404,108,-108
7812,1850,132,-2
7602,713,95,-75
7484,-36,63,-104
8158,1889,96,-42
8224,1264,121,7
8130,1422,109,-42
7884,1984,137,-8
7986,1929,129,-26
7610,1214,140,-25
7774,1669,131,-58
7977,1041,85,-67
7554,871,105,-57
7541,1099,94,-53
7387,896,127,-59
8217,1122,100,-51
7184,967,87,-68
8143,1325,115,-60
7905,1326,101,-89
7820,842,87,-87
7814,1402,106,-30
7901,1041,131,-83
8149,1161,125,-66
7736,1091,101,-46
7832,1159,116,-67
7528,1456,75,3
7423,1214,-259,-60
7853,704,104,-52
7726,890,121,-62
7266,1374,131,-45
7632,1602,118,-49
7317,1683,85,-61
8323,760,126,-83
7858,1435,100,-63
7924,877,96,-75
8255,1214,85,-63
8627,1117,116,-64
7855,1169,110,-82
7613,1287,73,-44
7576,967,96,-43
7833,1460,107,-55
7741,1362,126,-44
8152,791,111,-81
8024,923,119,-53
7964,1428,51,-42
8036,1513,97,-74
7701,1582,122,-49
8078,1544,114,-38
8079,991,150,-36
8136,1554,129,-36
7730,1191,143,-97
8350,1216,93,-56
8265,1014,108,-48
7647,939,93,-38
8435,1349,125,-39
7528,1067,136,-68
7655,1803,85,-27
7974,915,84,-75
8364,1516,96,-40
8226,857,100,-36
8630,1226,136,-50
7851,954,112,-82
8307,1709,122,-82
8553,1178,106,-48
7950,1069,132,-35
7983,902,80,-89
8482,1096,129,-40
8060,1233,95,-84
7647,835,101,-71
8396,1507,99,-39
8032,1289,129,-29
8656,1578,101,-65
8205,1482,103,-58
8100,588,98,-62
8674,1636,106,-32
8286,867,100,-45
8272,1438,92,-62
8233,889,124,-92
8669,1323,111,-73
9321,1430,135,-40
7950,1015,98,-37
8570,1153,84,-42
8708,1940,140,-38
9083,503,61,-58
8524,1366,76,-49
8277,696,114,-38
8328,965,149,-44
8205,1437,91,-34
8653,951,117,-76
8131,1174,129,-69
8388,953,120,-63
8622
SCAN 23 - Left to Right
,1636,90,-52
8296,932,109,-104
8128,495,63,-76
8282,-201,84,-63
8527,97,98,-121
9124,6,68,-88
9115,-228,91,-73
9223,-704,108,-109
9050,-3651,61,-157
8605,966,132,-102
8313,-3923,54,-210
8654,1305,142,-106
8981,-1480,46,-100
8688,-1177,-574,-89
8820,-2272,57,-71
8347,-2318,47,-112
8949,-505,87,-146
8854,-2836,4,-136
8641,140,121,-77
8229,-2100,40,-106
8285,-2222,52,-135
8459,-1645,80,-106
8167,-192,75,-97
8141,-2873,35,-130
8266,-710,100,-75
8605,-513,78,-102
8256,-2642,94,-155
8319,-570,132,-97
8256,-576,50,-93
8429,-2786,56,-107
8167,-2714,52,-181
8395,-22,90,-91
8232,-3739,31,-203
7913,889,109,-61
7982,-1398,59,-133
8625,-2446,52,-151
8215,82,85,-78
8281,-1811,51,-140
7802,-2651,41,-146
7283,-218,95,-96
8339,-2011,42,-106
7944,-547,106,-83
8141,-1508,55,-167
7838,-1665,76,-101
7917,-212,71,-80
8003,-1458,59,-103
8316,-1531,59,-98
8435,-1253,84,-131
8087,-1470,72,-126
7966,-1397,69,-132
7612,-1507,101,-96
7764,-1199,60,-111
7926,-1570,97,-139
8097,-1429,55,-118
7598,-1370,60,-105
8179,-1406,112,-131
7694,-1660,57,-112
7939,-2347,30,-136
7637,-2420,35,-101
7424,-2449,59,-152
7288,-2289,40,-128
8168,-2120,44,-120
8629,-7,86,-101
8040,-1394,79,-102
7748,-1724,40,-106
7978,-1509,81,-113
8173,-1338,63,-125
7280,-1426,48,-156
7392,-1597,92,-85
7638,-1143,100,-112
8475,-1297,81,-96
7692,-1452,65,-129
7885,-1621,88,-121
7928,-1528,37,-93
7807,-1316,55,-102
7980,-1378,83,-136
7812,-1169,76,-98
8395,-1422,65,-115
7984,-1591,57,-94
7939,-1379,58,-120
7651,-1017,57,-99
8000,-1695,73,-99
7817,-1100,61,-129
7992,-1624,87,-116
7498,-1673,39,-82
8079,-1490,62,-80
7727,-1372,105,-149
7853,-1590,-11,-106
7924,-1246,60,-127
7476,-1513,76,-94
7705,-1555,63,-78
7041,-1869,114,-74
7175,-1488,103,-120
7270,-1935,61,-143
7360,-1116,98,-112
8054,-1596,72,-88
7369,-1312,84,-155
8056,-1366,62,-96
7591,-1250,38,-136
3316,-1827,64,-139
7502,-1090,69,-94
7934,-2057,64,-150
8350,-2124,94,-87
7756,-1264,40,-107
8263,-1456,48,-122
7527,-1477,65,-124
8769,-1388,96,-119
7396,-2119,45,-93
8103,-1418,103,-112
4864,-1698,85,-109
7294,-1073,43,-100
7702,-1551,76,-128
7635,-1231,92,-123
7623,-1803,78,-111
8064,-1779,88,-116
7299,-1234,72,-133
7315,-1190,89,-103
7669,-1461,103,-149
7946,-1552,121,-102
7832,-1259,74,-129
7683,-1402,80,-114
7851,-2073,72,-94
7902,-1871,50,-96
7780,-1077,112,-103
7612,-1592,62,-121
7837,-1276,75,-131
8069,-1676,66,-104
8165,-1507,29,-115
8126,-1811,105,-105
7970,-1408,81,-185
8063,-2032,30,-121
8361,-1286,83,-115
8009,-1326,90,-120
7925,-1602,49,-122
7363,-856,35,-88
7538,-2122,100,-128
7992,-1048,49,-90
8274,-1577,52,-129
7710,-1272,106,-68
8055,-1744,65,-88
8279,-1374,104,-92
8050,-1816,15,-94
8035,-1240,669,-87
7720,-1459,156,-103
8153,-1857,-7,-132
7938,-1156,111,-95
8292,-1552,74,-93
7931,-1332,50,-127
8160,-1477,111,-142
7804,-1382,71,-77
8828,-1265,46,-114
1125,-1407,53,-98
7723,-1477,70,-116
8226,-2028,83,-102
84
SCAN 24 - Right to Left
50,-1216,77,-113
7794,-1303,38,-89
8233,-419,88,-105
8096,-26,120,-90
7808,-126,82,-100
8295,335,59,-65
8627,1235,72,-53
7636,3195,165,5
8115,-897,53,-100
7976,4173,130,3
8108,-1201,66,-138
7787,3291,132,-28
8114,621,93,-87
7757,355,120,-100
8552,2524,117,-51
8525,104,84,-145
8600,3268,140,-54
7267,-1384,31,-122
8265,3137,121,-72
7225,-279,-96,-43
7657,1742,67,-22
8266,2219,123,-32
8185,1924,105,-11
8553,-164,66,-57
8089,2054,142,-56
8129,-137,81,-83
8582,2143,135,-58
7508,1674,107,-59
8058,2430,108,-44
8004,-404,100,-77
8344,2003,123,-46
7738,1675,105,-48
8544,1343,106,-54
8093,115,70,-100
8201,791,130,-39
7494,3019,155,-38
8189,527,102,-53
8136,316,116,-72
8093,2368,133,-34
7328,261,88,-81
8259,2435,126,-44
7895,1273,109,-40
